Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),Tons
'273543203530,COAL,S07012019E07312019,62302
'345750359900,MET_ORE,S06012019E06302019,8320
'491200463240,OTHER,S11012019E11302019,1200
'345340486840,AG_FOOD,S12012019E12312019,3960
'191410396640,IM,S01012019E01312019,0
'368260454270,AG_FOOD,S09012019E09302019,4320
'396640286550,AG_FOOD,S06012019E06302019,4400
'342854238451,AG_FOOD,S08012019E08312019,26619
'380000208510,AG_FOOD,S05012019E05312019,4360
'461450462330,OTHER,S08012019E08312019,1200
'380000174358,FOR_PROD,S09012019E09302019,3880
'381315497800,IM,S10012019E10312019,6280
'380000318650,AG_FOOD,S12012019E12312019,4360
'206297439790,AG_FOOD,S09012019E09302019,2000
'566900318342,IM,S05012019E05312019,1520
'218714380000,CHEM_PET,S08012019E08312019,3520
'317500194237,CHEM_PET,S01012019E01312019,3840
'380000497800,MET_ORE,S05012019E05312019,2320
'387750406420,AG_FOOD,S09012019E09302019,28296
'447162198110,MET_ORE,S09012019E09302019,3960
'286326566790,MO_VEH,S11012019E11302019,760
'380000289744,FOR_PROD,S11012019E11302019,3440
'191810384869,AG_FOOD,S12012019E12312019,3360
'198543381280,CHEM_PET,S02012019E02282019,2920
'380000191822,AG_FOOD,S02012019E02282019,1600
'479473442178,CHEM_PET,S01012019E01312019,4000
'475346499600,NONMET_PRO,S03012019E03312019,4020
'191490497540,AG_FOOD,S06012019E06302019,960
'566900261004,CHEM_PET,S01012019E01312019,1200
'380000198546,CHEM_PET,S12012019E12312019,4200
'647000191808,CHEM_PET,S04012019E04302019,3400
'286550261121,IM,S03012019E03312019,7440
'357160647000,AG_FOOD,S12012019E12312019,28488
'380000218526,OTHER,S04012019E04302019,1800
'268280357969,COAL,S11012019E11302019,15196
'362300447850,AG_FOOD,S08012019E08312019,4476
'494907647000,OTHER,S05012019E05312019,5600
'145459396640,FOR_PROD,S10012019E10312019,3560
'461450421350,CHEM_PET,S12012019E12312019,3920
'409161417500,IM,S07012019E07312019,1400
'318100396640,MO_VEH,S04012019E04302019,1120
'342854238451,AG_FOOD,S12012019E12312019,27984
'349155491200,MO_VEH,S03012019E03312019,3200
'447162412970,MET_ORE,S01012019E01312019,3720
'380000353241,NONMET_PRO,S10012019E10312019,4320
'497664497748,CHEM_PET,S11012019E11302019,70152
'434300497540,IM,S11012019E11302019,840
'647000443290,CHEM_PET,S09012019E09302019,3640
'369471295541,MET_ORE,S12012019E12312019,3520
'343613286516,MO_VEH,S06012019E06302019,2880
'474726472696,FOR_PROD,S05012019E05312019,2080
'359900191821,CHEM_PET,S03012019E03312019,840
'564920653770,CHEM_PET,S12012019E12312019,7640
'345988406670,AG_FOOD,S10012019E10312019,28434
'566900261004,CHEM_PET,S06012019E06302019,800
'647000428880,CHEM_PET,S05012019E05312019,7760
'380000296118,CHEM_PET,S02012019E02282019,4000
'439900472210,CHEM_PET,S01012019E01312019,11400
'380000413322,CHEM_PET,S03012019E03312019,3600
'286550497800,AG_FOOD,S05012019E05312019,4640
'396640475630,AG_FOOD,S05012019E05312019,3600
'396640261000,OTHER,S10012019E10312019,1200
'461453448936,CHEM_PET,S11012019E11302019,3960
'182340380000,IM,S02012019E02282019,1040
'479947472610,MET_ORE,S08012019E08312019,3560
'265333209119,FOR_PROD,S05012019E05312019,3400
'363510491200,CHEM_PET,S10012019E10312019,3640
'499149455450,OTHER,S06012019E06302019,800
'499600381315,IM,S06012019E06302019,2120
'405340412933,AG_FOOD,S04012019E04302019,8080
'458160496488,NONMET_PRO,S06012019E06302019,17580
'219986232427,COAL,S05012019E05312019,180696
'656526487230,FOR_PROD,S01012019E01312019,2720
'318342479981,CHEM_PET,S12012019E12312019,2520
'211553417500,NONMET_PRO,S12012019E12312019,3612
'396640379500,CHEM_PET,S01012019E01312019,3760
'185400191810,CHEM_PET,S04012019E04302019,4200
'349155191267,MO_VEH,S09012019E09302019,4000
'380000209423,AG_FOOD,S03012019E03312019,11100
'343100492456,FOR_PROD,S11012019E11302019,3600
'234004258688,AG_FOOD,S08012019E08312019,3800
'392200417484,AG_FOOD,S09012019E09302019,3760
'380000341800,AG_FOOD,S08012019E08312019,12560
'365730567257,MO_VEH,S11012019E11302019,2200
'347236361433,MET_ORE,S03012019E03312019,8880
'647000428880,CHEM_PET,S11012019E11302019,11680
'369614467850,AG_FOOD,S04012019E04302019,28980
'380000363188,CHEM_PET,S08012019E08312019,20896
'479947428878,CHEM_PET,S09012019E09302019,3600
'396640379500,CHEM_PET,S03012019E03312019,3920
'471129566793,FOR_PROD,S04012019E04302019,2800
'488680499600,CHEM_PET,S12012019E12312019,2400
'396640318472,CHEM_PET,S01012019E01312019,4200
'349155455450,MO_VEH,S02012019E02282019,800
'458630458520,AG_FOOD,S05012019E05312019,7840
'206297417500,IM,S03012019E03312019,1120
'417500461446,IM,S04012019E04302019,4360
'233630341800,MET_ORE,S06012019E06302019,3600
'488430553200,FOR_PROD,S11012019E11302019,3880
'647000417500,AG_FOOD,S04012019E04302019,3840
'286516497860,MO_VEH,S08012019E08312019,2000
'354600368911,MET_ORE,S07012019E07312019,3600
'439900456495,IM,S03012019E03312019,12000
'207310566900,IM,S12012019E12312019,3520
'207310456200,AG_FOOD,S02012019E02282019,800
'369681359900,NONMET_PRO,S08012019E08312019,39880
'353100380639,IM,S09012019E09302019,1160
'479479316870,MET_ORE,S04012019E04302019,3440
'345237345315,CHEM_PET,S08012019E08312019,2560
'486160202214,FOR_PROD,S10012019E10312019,3920
'411440234004,FOR_PROD,S02012019E02282019,3720
'181670028850,AG_FOOD,S12012019E12312019,3252
'317690361433,MET_ORE,S11012019E11302019,3880
'318378472600,MO_VEH,S06012019E06302019,6800
'413350459150,AG_FOOD,S11012019E11302019,4320
'494942447179,FOR_PROD,S08012019E08312019,2720
'047600286550,CHEM_PET,S11012019E11302019,3240
'647000461417,CHEM_PET,S10012019E10312019,800
'171760442340,FOR_PROD,S05012019E05312019,3800
'439900286550,CHEM_PET,S04012019E04302019,3240
'380000221268,CHEM_PET,S04012019E04302019,282993
'276904232432,COAL,S09012019E09302019,24369
'447160447135,CHEM_PET,S05012019E05312019,17400
'647000424740,OTHER,S12012019E12312019,2400
'380000317500,NONMET_PRO,S05012019E05312019,4320
'396640191649,MO_VEH,S08012019E08312019,12560
'194110173448,CHEM_PET,S10012019E10312019,7080
'317500283527,MET_ORE,S02012019E02282019,3920
'381315148250,MO_VEH,S08012019E08312019,200
'409160445667,CHEM_PET,S04012019E04302019,3720
'191822380000,CHEM_PET,S03012019E03312019,2800
'488975567500,CHEM_PET,S10012019E10312019,3840
'456495456200,MO_VEH,S07012019E07312019,2800
'396640028521,OTHER,S09012019E09302019,800
'028850406414,CHEM_PET,S04012019E04302019,3960
'271252233344,NONMET_PRO,S10012019E10312019,4280
'343100145574,MO_VEH,S03012019E03312019,2720
'428871141260,MO_VEH,S01012019E01312019,840
'268435234000,COAL,S07012019E07312019,21252
'359854380000,AG_FOOD,S10012019E10312019,3080
'354600145460,AG_FOOD,S03012019E03312019,4360
'219986414942,COAL,S02012019E02282019,53004
'369471282463,MET_ORE,S09012019E09302019,3000
'379124256803,COAL,S09012019E09302019,30472
'647000443250,CHEM_PET,S05012019E05312019,6720
'217110342418,COAL,S05012019E05312019,20900
'566900318342,MO_VEH,S05012019E05312019,23160
'388260380000,OTHER,S09012019E09302019,3960
'361800201726,AG_FOOD,S12012019E12312019,4120
'345237318100,MO_VEH,S12012019E12312019,4120
'456495380000,MET_ORE,S04012019E04302019,400
'472210479947,CHEM_PET,S06012019E06302019,3560
'421350380000,CHEM_PET,S10012019E10312019,3320
'439900471340,MO_VEH,S09012019E09302019,400
'447162373440,MET_ORE,S07012019E07312019,3800
'351210195256,CHEM_PET,S07012019E07312019,3840
'191410381315,IM,S10012019E10312019,19440
'647000497800,FOR_PROD,S10012019E10312019,3920
'380000486840,AG_FOOD,S06012019E06302019,3720
'456201380639,AG_FOOD,S06012019E06302019,2680
'472780447850,IM,S08012019E08312019,4880
'380000318322,MO_VEH,S10012019E10312019,1360
'653900456495,MO_VEH,S09012019E09302019,1200
'396249396640,CHEM_PET,S09012019E09302019,3920
'268435342418,COAL,S08012019E08312019,21018
'353100361433,MET_ORE,S08012019E08312019,13440
'343100234000,CHEM_PET,S01012019E01312019,24920
'491225439900,MO_VEH,S11012019E11302019,880
'291674419140,COAL,S11012019E11302019,8448
'472218286550,MET_ORE,S11012019E11302019,3960
'461417456495,CHEM_PET,S08012019E08312019,800
'380000221154,FOR_PROD,S06012019E06302019,4120
'346740417484,CHEM_PET,S06012019E06302019,3440
'456495566900,IM,S02012019E02282019,4800
'218500488223,CHEM_PET,S07012019E07312019,2960
'343689491200,IM,S01012019E01312019,4200
'472600206297,FOR_PROD,S04012019E04302019,1200
'479479428878,MET_ORE,S05012019E05312019,3560
'456495447850,IM,S07012019E07312019,11760
'457250463793,CHEM_PET,S02012019E02282019,4320
'491200380000,AG_FOOD,S05012019E05312019,800
'378442379164,COAL,S05012019E05312019,112116
'380000174221,AG_FOOD,S09012019E09302019,32748
'380000185400,CHEM_PET,S10012019E10312019,10320
'185180341217,CHEM_PET,S06012019E06302019,7200
'403896364476,CHEM_PET,S01012019E01312019,3840
'619170684460,FOR_PROD,S12012019E12312019,3720
'183300217772,NONMET_PRO,S12012019E12312019,54488
'396246396640,CHEM_PET,S05012019E05312019,10200
'318342456373,MO_VEH,S05012019E05312019,4480
'380001568372,CHEM_PET,S03012019E03312019,6400
'667300484076,MET_ORE,S02012019E02282019,6960
'363300445635,MET_ORE,S11012019E11302019,4200
'474845453869,NONMET_PRO,S02012019E02282019,12800
'645172486160,CHEM_PET,S01012019E01312019,7440
'318342380000,CHEM_PET,S12012019E12312019,2748
'318378445662,MO_VEH,S10012019E10312019,5000
'456495380000,AG_FOOD,S07012019E07312019,5600
'343100396640,MO_VEH,S07012019E07312019,2920
'380000218500,IM,S12012019E12312019,14000
'380000208548,CHEM_PET,S06012019E06302019,2600
'380000204910,AG_FOOD,S04012019E04302019,22768
'318360566790,MO_VEH,S11012019E11302019,680
'353100261004,MO_VEH,S01012019E01312019,800
'658672647000,CHEM_PET,S04012019E04302019,4080
'461417647000,IM,S05012019E05312019,1200
'388260341444,OTHER,S09012019E09302019,1200
'369140204383,AG_FOOD,S10012019E10312019,4360
'214940187792,MET_ORE,S03012019E03312019,3640
'318342380000,MO_VEH,S03012019E03312019,640
'191649379130,MO_VEH,S12012019E12312019,1200
'396640472600,MO_VEH,S02012019E02282019,920
'191490380000,IM,S02012019E02282019,3520
'318378496440,MO_VEH,S05012019E05312019,5800
'342212491200,MO_VEH,S06012019E06302019,800
'261109396640,IM,S04012019E04302019,4360
'209740381315,FOR_PROD,S06012019E06302019,11640
'185375395650,MO_VEH,S09012019E09302019,2560
'495165468110,NONMET_PRO,S04012019E04302019,13960
'191410491200,CHEM_PET,S02012019E02282019,9440
'375392367860,NONMET_PRO,S08012019E08312019,13200
'380000204910,AG_FOOD,S06012019E06302019,11920
'365730359900,CHEM_PET,S09012019E09302019,3960
'647000286275,CHEM_PET,S05012019E05312019,3920
'380000342212,COAL,S06012019E06302019,31432
'218786202412,CHEM_PET,S11012019E11302019,2560
'369140380000,MO_VEH,S10012019E10312019,2400
'349155491225,MO_VEH,S08012019E08312019,1600
'262754401630,NONMET_PRO,S03012019E03312019,12544
'479386204383,FOR_PROD,S11012019E11302019,14360
'433117185400,MO_VEH,S06012019E06302019,14000
'269290421350,COAL,S04012019E04302019,50598
'479325479800,FOR_PROD,S05012019E05312019,3760
'396250428878,AG_FOOD,S04012019E04302019,12160
'318200354600,NONMET_PRO,S12012019E12312019,10440
'392200206744,CHEM_PET,S11012019E11302019,3800
'380000455970,AG_FOOD,S10012019E10312019,7880
'413350380000,AG_FOOD,S12012019E12312019,7200
'457210499600,CHEM_PET,S12012019E12312019,3480
'439900417500,CHEM_PET,S12012019E12312019,400
'447850359900,IM,S09012019E09302019,1480
'278422261020,COAL,S10012019E10312019,24866
'380000359854,CHEM_PET,S03012019E03312019,3720
'357998318730,CHEM_PET,S02012019E02282019,4120
'217110218172,COAL,S01012019E01312019,27360
'384436363815,COAL,S01012019E01312019,178226
'359430359446,MET_ORE,S04012019E04302019,3760
'395650281149,OTHER,S07012019E07312019,1600
'453869198546,CHEM_PET,S09012019E09302019,3000
'644764644800,CHEM_PET,S02012019E02282019,15080
'345340467850,AG_FOOD,S08012019E08312019,7280
'285582380000,AG_FOOD,S03012019E03312019,1600
'381315191490,AG_FOOD,S02012019E02282019,16280
'453954318100,FOR_PROD,S08012019E08312019,2520
'173360380000,CHEM_PET,S09012019E09302019,400
'479386343545,FOR_PROD,S02012019E02282019,3800
'456388461446,IM,S10012019E10312019,20640
'658660488887,CHEM_PET,S05012019E05312019,3280
'365730359900,CHEM_PET,S12012019E12312019,7880
'457440496984,NONMET_PRO,S12012019E12312019,22692
'297960406670,AG_FOOD,S09012019E09302019,28110
'363505479479,MET_ORE,S07012019E07312019,144600
'647000262600,CHEM_PET,S02012019E02282019,3360
'372114456384,AG_FOOD,S02012019E02282019,4040
'359430318360,MET_ORE,S06012019E06302019,16600
'396640198717,CHEM_PET,S07012019E07312019,7120
'396640368700,OTHER,S11012019E11302019,7400
'380000191649,MO_VEH,S07012019E07312019,7080
'291632445497,COAL,S11012019E11302019,25556
'445497445485,CHEM_PET,S09012019E09302019,3800
'566900204212,CHEM_PET,S09012019E09302019,400
'206260345750,MET_ORE,S12012019E12312019,3920
'380000459150,AG_FOOD,S02012019E02282019,8320
'191810384869,AG_FOOD,S10012019E10312019,6360
'392200479386,AG_FOOD,S06012019E06302019,3680
'648115442560,CHEM_PET,S02012019E02282019,3920
'381315209740,FOR_PROD,S01012019E01312019,880
'047600647000,CHEM_PET,S07012019E07312019,4280
'191560380000,FOR_PROD,S10012019E10312019,2000
'456388461446,CHEM_PET,S02012019E02282019,920
'381315343689,IM,S03012019E03312019,13760
'461413283142,AG_FOOD,S03012019E03312019,4320
'261000353100,IM,S01012019E01312019,1200
'206260567500,CHEM_PET,S08012019E08312019,1600
'380000258688,AG_FOOD,S11012019E11302019,8400
'379129491200,AG_FOOD,S07012019E07312019,8560
'453869466431,OTHER,S04012019E04302019,1360
'486160187267,CHEM_PET,S10012019E10312019,7520
'362300428863,CHEM_PET,S02012019E02282019,3800
'343689380000,IM,S09012019E09302019,5520
'436634396640,AG_FOOD,S01012019E01312019,3880
'359814191821,IM,S07012019E07312019,2800
'444139447850,IM,S02012019E02282019,9720
'396640379130,MO_VEH,S04012019E04302019,800
'439900407384,AG_FOOD,S11012019E11302019,8200
'341478453869,MET_ORE,S03012019E03312019,4400
'268435342418,COAL,S10012019E10312019,21104
'396640344700,CHEM_PET,S11012019E11302019,3240
'406874447850,FOR_PROD,S05012019E05312019,3920
'277592411402,COAL,S12012019E12312019,57865
'209740381315,FOR_PROD,S12012019E12312019,5240
'421350411623,CHEM_PET,S05012019E05312019,3560
'347527204910,CHEM_PET,S06012019E06302019,2400
'346740396246,CHEM_PET,S11012019E11302019,7608
'461417456495,AG_FOOD,S12012019E12312019,400
'380000191208,AG_FOOD,S09012019E09302019,3800
'379500496488,COAL,S01012019E01312019,26034
'471129499640,FOR_PROD,S09012019E09302019,5200
'472990368700,NONMET_PRO,S03012019E03312019,3800
'359814380000,IM,S04012019E04302019,1120
'417560264421,OTHER,S01012019E01312019,3840
'439790207310,IM,S04012019E04302019,6400
'345928341800,NONMET_PRO,S06012019E06302019,74040
'445450472618,MET_ORE,S03012019E03312019,4000
'191560566900,IM,S07012019E07312019,4320
'380000206744,FOR_PROD,S04012019E04302019,3400
'369416428880,AG_FOOD,S11012019E11302019,8712
'261121380639,IM,S06012019E06302019,13960
'380000206246,AG_FOOD,S06012019E06302019,13280
'285861361433,MET_ORE,S07012019E07312019,4000
'218786223156,CHEM_PET,S01012019E01312019,2520
'381315343689,FOR_PROD,S09012019E09302019,1760
'380000442340,CHEM_PET,S03012019E03312019,14700
'461446417500,IM,S02012019E02282019,5600
'380000221268,CHEM_PET,S01012019E01312019,253065
'347527363400,CHEM_PET,S06012019E06302019,11416
'488680286550,CHEM_PET,S04012019E04302019,3280
'461413363300,AG_FOOD,S02012019E02282019,4280
'362140361433,MET_ORE,S10012019E10312019,3840
'185400361950,MET_ORE,S04012019E04302019,4104
'047600355296,CHEM_PET,S10012019E10312019,3200
'173360380000,IM,S09012019E09302019,11200
'491200380000,FOR_PROD,S03012019E03312019,8000
'380000346650,CHEM_PET,S01012019E01312019,11344
'476174621690,MET_ORE,S11012019E11302019,3640
'380000173360,CHEM_PET,S09012019E09302019,800
'345237209264,AG_FOOD,S08012019E08312019,4280
'380000219536,NONMET_PRO,S06012019E06302019,13696
'346467223275,AG_FOOD,S01012019E01312019,4872
'372114463770,AG_FOOD,S04012019E04302019,3640
'279501256803,COAL,S11012019E11302019,30938
'362120380000,FOR_PROD,S09012019E09302019,3360
'472210267524,CHEM_PET,S08012019E08312019,3920
'493430380000,NONMET_PRO,S10012019E10312019,3920
'191560456200,FOR_PROD,S07012019E07312019,2000
'380000417500,FOR_PROD,S11012019E11302019,2000
'253300144125,OTHER,S03012019E03312019,3960
'384846384846,CHEM_PET,S06012019E06302019,3720
'392200369450,MET_ORE,S06012019E06302019,7600
'366250380001,AG_FOOD,S10012019E10312019,3400
'479800343545,FOR_PROD,S10012019E10312019,3600
'369140412863,AG_FOOD,S01012019E01312019,5880
'343100234000,CHEM_PET,S05012019E05312019,14240
'318100261121,CHEM_PET,S12012019E12312019,840
'388260261200,AG_FOOD,S02012019E02282019,28461
'380000491200,MET_ORE,S06012019E06302019,400
'380000456495,FOR_PROD,S08012019E08312019,1200
'486160446860,OTHER,S11012019E11302019,2520
'456200472600,NONMET_PRO,S02012019E02282019,840
'459180204383,OTHER,S02012019E02282019,3960
'353279261121,IM,S05012019E05312019,3600
'459228497514,OTHER,S09012019E09302019,3960
'473353345690,CHEM_PET,S01012019E01312019,4080
'198543381280,CHEM_PET,S05012019E05312019,3400
'396640194110,CHEM_PET,S10012019E10312019,3560
'403896318872,CHEM_PET,S10012019E10312019,4000
'488975647000,CHEM_PET,S04012019E04302019,15480
'444370427120,FOR_PROD,S01012019E01312019,3720
'466130183710,FOR_PROD,S02012019E02282019,4320
'458851465330,NONMET_PRO,S10012019E10312019,12084
'472210439900,MET_ORE,S06012019E06302019,3880
'368700191821,CHEM_PET,S10012019E10312019,0
'380000345321,CHEM_PET,S02012019E02282019,17360
'380000362120,FOR_PROD,S08012019E08312019,11240
'439900472210,AG_FOOD,S09012019E09302019,13400
'366276223228,AG_FOOD,S09012019E09302019,28014
'567257362120,MO_VEH,S07012019E07312019,920
'188220201152,NONMET_PRO,S03012019E03312019,13780
'343100283527,MET_ORE,S11012019E11302019,3600
'182340381315,MET_ORE,S06012019E06302019,1080
'653900417500,AG_FOOD,S06012019E06302019,800
'566900456495,AG_FOOD,S03012019E03312019,800
'380000191880,CHEM_PET,S10012019E10312019,380871
'344871396640,CHEM_PET,S08012019E08312019,3720
'392200207310,AG_FOOD,S12012019E12312019,12000
'272997359900,CHEM_PET,S09012019E09302019,4000
'445669343297,NONMET_PRO,S12012019E12312019,8560
'381315191651,CHEM_PET,S08012019E08312019,5160
'380000185400,MO_VEH,S12012019E12312019,800
'251853250708,NONMET_PRO,S08012019E08312019,47236
'461450647000,CHEM_PET,S01012019E01312019,4000
'285582380000,AG_FOOD,S05012019E05312019,800
'403896434300,CHEM_PET,S05012019E05312019,12200
'456200343473,OTHER,S05012019E05312019,3600
'380000262400,FOR_PROD,S02012019E02282019,3840
'647000231112,AG_FOOD,S08012019E08312019,8560
'412970413791,CHEM_PET,S08012019E08312019,3920
'191490497540,CHEM_PET,S01012019E01312019,1080
'380000212440,OTHER,S03012019E03312019,1200
'387313406420,AG_FOOD,S02012019E02282019,24108
'567500261004,CHEM_PET,S12012019E12312019,2000
'207800207800,CHEM_PET,S02012019E02282019,10132
'286550258688,CHEM_PET,S03012019E03312019,7480
'198731417484,CHEM_PET,S07012019E07312019,3880
'359900261121,IM,S06012019E06302019,400
'421350445667,CHEM_PET,S12012019E12312019,7480
'447160277389,CHEM_PET,S05012019E05312019,25800
'341230218172,NONMET_PRO,S02012019E02282019,46406
'456495456200,MET_ORE,S02012019E02282019,800
'466431491200,CHEM_PET,S11012019E11302019,7560
'380000348962,CHEM_PET,S03012019E03312019,4000
'463240649111,CHEM_PET,S08012019E08312019,4000
'497696497592,NONMET_PRO,S12012019E12312019,326598
'185400187284,CHEM_PET,S04012019E04302019,3600
'566790456373,MO_VEH,S02012019E02282019,1240
'281435148260,CHEM_PET,S08012019E08312019,5080
'647000289744,CHEM_PET,S06012019E06302019,3760
'476850467850,NONMET_PRO,S03012019E03312019,3480
'566900345690,AG_FOOD,S12012019E12312019,5940
'349660439900,AG_FOOD,S08012019E08312019,2600
'206260343473,MET_ORE,S12012019E12312019,7600
'191591341800,MET_ORE,S10012019E10312019,4812
'343689380639,AG_FOOD,S06012019E06302019,800
'447162499440,MET_ORE,S07012019E07312019,2800
'344699261121,AG_FOOD,S06012019E06302019,1240
'396640193151,CHEM_PET,S02012019E02282019,4080
'461450198110,NONMET_PRO,S11012019E11302019,4320
'343689380639,NONMET_PRO,S12012019E12312019,840
'273543413314,COAL,S06012019E06302019,26036
'272150380000,CHEM_PET,S02012019E02282019,3680
'647000445682,CHEM_PET,S02012019E02282019,3640
'369932344700,OTHER,S09012019E09302019,2480
'424740428880,AG_FOOD,S02012019E02282019,4000
'261107380639,IM,S02012019E02282019,6160
'349155234066,MO_VEH,S01012019E01312019,4000
'380000413727,CHEM_PET,S05012019E05312019,3920
'173120343497,FOR_PROD,S03012019E03312019,3600
'286550497800,AG_FOOD,S09012019E09302019,1160
'209740272997,OTHER,S08012019E08312019,1280
'439790191560,MO_VEH,S11012019E11302019,400
'348974191267,MO_VEH,S03012019E03312019,8000
'234000380000,IM,S09012019E09302019,5760
'427390456122,OTHER,S08012019E08312019,7200
'207310439790,IM,S03012019E03312019,2400
'369140145744,AG_FOOD,S08012019E08312019,13080
'439900456495,IM,S10012019E10312019,20000
'445734233455,FOR_PROD,S11012019E11302019,4040
'318101491200,MO_VEH,S02012019E02282019,600
'148250381315,IM,S08012019E08312019,8880
'345282496440,CHEM_PET,S03012019E03312019,2520
'392200261121,IM,S03012019E03312019,1200
'318342221003,MO_VEH,S07012019E07312019,1920
'647000341800,CHEM_PET,S05012019E05312019,8400
'318730363194,NONMET_PRO,S07012019E07312019,15648
'380000361950,MET_ORE,S03012019E03312019,9228
'185400191470,CHEM_PET,S05012019E05312019,6960
'424171439900,FOR_PROD,S12012019E12312019,3720
'317500369450,MET_ORE,S10012019E10312019,3400
'439790417500,IM,S03012019E03312019,2800
'318138403896,CHEM_PET,S03012019E03312019,3880
'206297417500,IM,S09012019E09302019,960
'384842380000,CHEM_PET,S09012019E09302019,2280
'353100381315,IM,S11012019E11302019,1440
'284214265331,COAL,S07012019E07312019,104831
'269228357969,COAL,S04012019E04302019,23806
'279874261020,COAL,S03012019E03312019,101877
'376963453893,COAL,S10012019E10312019,24714
'497615453869,MET_ORE,S09012019E09302019,3120
'444780456447,NONMET_PRO,S08012019E08312019,3920
'369140445930,AG_FOOD,S08012019E08312019,4080
'461417471340,IM,S10012019E10312019,6800
'366250380001,AG_FOOD,S07012019E07312019,3360
'148250381315,FOR_PROD,S05012019E05312019,280
'446940465590,FOR_PROD,S01012019E01312019,23240
'396640497592,CHEM_PET,S10012019E10312019,4400
'207310380000,IM,S11012019E11302019,29680
'566900566790,MO_VEH,S02012019E02282019,840
'439900428880,AG_FOOD,S03012019E03312019,3640
'233430272940,CHEM_PET,S02012019E02282019,2560
'447850359900,IM,S04012019E04302019,4640
'341230218172,NONMET_PRO,S01012019E01312019,24910
'391794451960,AG_FOOD,S02012019E02282019,17640
'396640472210,AG_FOOD,S07012019E07312019,4752
'479800486160,NONMET_PRO,S02012019E02282019,3960
'457210471995,CHEM_PET,S10012019E10312019,3840
'261000380000,FOR_PROD,S12012019E12312019,1200
'380000234093,IM,S01012019E01312019,2400
'198551208548,CHEM_PET,S11012019E11302019,2760
'417484261500,CHEM_PET,S04012019E04302019,3880
'380000173360,IM,S01012019E01312019,21600
'439900471750,CHEM_PET,S11012019E11302019,2200
'475470417174,FOR_PROD,S05012019E05312019,6560
'271252261200,NONMET_PRO,S10012019E10312019,4200
'380000183710,CHEM_PET,S07012019E07312019,4080
'359900461446,IM,S08012019E08312019,120
'344900264600,CHEM_PET,S04012019E04302019,4596
'286550261121,MET_ORE,S09012019E09302019,800
'218101445635,MET_ORE,S06012019E06302019,3600
'647000443290,OTHER,S06012019E06302019,3200
'181670447850,AG_FOOD,S11012019E11302019,5412
'651932486378,AG_FOOD,S02012019E02282019,19796
'472210472210,CHEM_PET,S05012019E05312019,4400
'369450443250,MET_ORE,S03012019E03312019,4000
'647000488223,OTHER,S02012019E02282019,1200
'475470417174,FOR_PROD,S02012019E02282019,7800
'439790491200,CHEM_PET,S12012019E12312019,400
'433117208572,MO_VEH,S04012019E04302019,5000
'206260566900,FOR_PROD,S03012019E03312019,2400
'456122472610,MET_ORE,S07012019E07312019,3600
'439900456388,IM,S02012019E02282019,1880
'047600208548,CHEM_PET,S12012019E12312019,2960
'481220417174,FOR_PROD,S09012019E09302019,2840
'491356257500,FOR_PROD,S07012019E07312019,3360
'457680457250,FOR_PROD,S02012019E02282019,10080
'343100234000,CHEM_PET,S06012019E06302019,14240
'417500461446,IM,S07012019E07312019,2840
'458862467750,NONMET_PRO,S03012019E03312019,24000
'417500439900,CHEM_PET,S01012019E01312019,400
'461417471340,IM,S04012019E04302019,4800
'359900380000,FOR_PROD,S04012019E04302019,400
'497800491125,OTHER,S04012019E04302019,2400
'396640344192,MO_VEH,S07012019E07312019,36640
'185329395650,MO_VEH,S10012019E10312019,2560
'372114453660,AG_FOOD,S09012019E09302019,9876
'183734191600,AG_FOOD,S09012019E09302019,11272
'472840499149,MO_VEH,S10012019E10312019,1600
'396246191880,CHEM_PET,S08012019E08312019,2760
'476917412750,FOR_PROD,S10012019E10312019,2760
'261107380639,IM,S12012019E12312019,7840
'193193347511,OTHER,S02012019E02282019,44040
'274650355270,OTHER,S09012019E09302019,3600
'447160447135,CHEM_PET,S04012019E04302019,13240
'566900414650,AG_FOOD,S03012019E03312019,10220
'297960396640,MO_VEH,S01012019E01312019,5600
'536873442548,AG_FOOD,S03012019E03312019,28218
'284114343112,COAL,S12012019E12312019,24174
'472969488692,NONMET_PRO,S06012019E06302019,23432
'380000185400,AG_FOOD,S07012019E07312019,1200
'380000384842,CHEM_PET,S09012019E09302019,3600
'273543203530,COAL,S02012019E02282019,62404
'462310343297,NONMET_PRO,S06012019E06302019,7200
'380000191490,NONMET_PRO,S11012019E11302019,200
'318352379130,MET_ORE,S05012019E05312019,3600
'381315491202,CHEM_PET,S01012019E01312019,4440
'291348417943,AG_FOOD,S10012019E10312019,3840
'345750396640,CHEM_PET,S12012019E12312019,3480
'185400361950,MET_ORE,S03012019E03312019,8600
'214130261000,OTHER,S03012019E03312019,300
'566900428863,CHEM_PET,S08012019E08312019,3560
'362686465410,AG_FOOD,S08012019E08312019,4280
'647000185180,CHEM_PET,S03012019E03312019,3640
'497777417863,NONMET_PRO,S06012019E06302019,9160
'346183442958,AG_FOOD,S08012019E08312019,7960
'279210464390,CHEM_PET,S10012019E10312019,3960
'380000488223,CHEM_PET,S11012019E11302019,8520
'191490497540,CHEM_PET,S05012019E05312019,680
'458970461451,NONMET_PRO,S10012019E10312019,17640
'384850375690,NONMET_PRO,S07012019E07312019,4000
'343100185400,IM,S06012019E06302019,1200
