Railroad,Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),2025 Tons,2030 Tons,2035 Tons,2040 Tons,2045 Tons,2050 Tons
USA1,'845371848772,CHEM_PET,S08012019E08312019,400,424,424,445.2,476.364,519.23676
USA1,'566900696900,AG_FOOD,S03012019E03312019,27678,30999.36,33479.3088,35153.27424,36207.87247,41639.05334
USA1,'380000185400,IM,S04012019E04302019,13600,13600,14008,14288.16,14573.9232,14719.66243
USA1,'380000206297,CHEM_PET,S05012019E05312019,2800,3220,3542,3612.84,3721.2252,4279.40898
USA1,'183734191600,AG_FOOD,S10012019E10312019,11272,11835.6,13019.16,13019.16,13800.3096,15042.33746
USA1,'566900604483,AG_FOOD,S10012019E10312019,8560,9501.6,9976.68,10176.2136,10990.31069,12528.95418
USA1,'566826557613,NONMET_PRO,S10012019E10312019,4140,4140,4347,4347,4781.7,5307.687
USA1,'686760566330,CHEM_PET,S11012019E11302019,3920,4155.2,4155.2,4196.752,4364.62208,4757.438067
USA1,'511168514149,AG_FOOD,S03012019E03312019,7944,7944,7944,7944,8420.64,9431.1168
USA1,'365115359900,MO_VEH,S04012019E04302019,9200,9476,10044.56,10044.56,10747.6792,11070.10958
USA1,'380000879556,CHEM_PET,S03012019E03312019,7560,8089.2,8250.984,8581.02336,9353.315462,9540.381772
USA1,'396640349465,CHEM_PET,S08012019E08312019,2320,2575.2,2575.2,2703.96,2730.9996,3031.409556
USA1,'285582380000,IM,S06012019E06302019,960,960,1036.8,1047.168,1057.63968,1205.709235
USA1,'846206504450,CHEM_PET,S05012019E05312019,1520,1717.6,1734.776,1769.47152,1928.723957,1928.723957
USA1,'696900875640,MET_ORE,S01012019E01312019,3600,4140,4222.8,4391.712,4479.54624,4748.319014
USA1,'439790191560,IM,S02012019E02282019,8400,8820,8908.2,9086.364,9813.27312,10696.4677
USA1,'380000209132,FOR_PROD,S10012019E10312019,3840,4224,4392.96,4612.608,4935.49056,5527.749427
USA1,'584092883000,MO_VEH,S09012019E09302019,640,723.2,781.056,804.48768,876.8915712,955.8118126
USA1,'553170883737,AG_FOOD,S09012019E09302019,3040,3100.8,3193.824,3289.63872,3552.809818,3552.809818
USA1,'840170883000,FOR_PROD,S04012019E04302019,3280,3509.6,3755.272,3792.82472,4096.250698,4546.838274
USA1,'472600797148,MET_ORE,S05012019E05312019,2600,2834,3117.4,3179.748,3402.33036,3844.633307
USA1,'476913472210,NONMET_PRO,S09012019E09302019,4600,4600,4968,4968,5415.12,6173.2368
USA1,'484076566900,MET_ORE,S03012019E03312019,4240,4791.2,4982.848,5082.50496,5387.455258,6141.698994
USA1,'380037380000,MO_VEH,S06012019E06302019,1200,1260,1285.2,1349.46,1376.4492,1376.4492
USA1,'668100380000,MO_VEH,S01012019E01312019,3240,3596.4,3740.256,3815.06112,3967.663565,4047.016836
USA1,'472600845375,MO_VEH,S11012019E11302019,1600,1760,1848,1921.92,2075.6736,2137.943808
USA1,'883734668100,IM,S07012019E07312019,19120,21032,22504.24,22729.2824,24547.62499,27738.81624
USA1,'384020849990,MO_VEH,S03012019E03312019,1840,1950.4,1950.4,2047.92,2109.3576,2130.451176
USA1,'380000341800,CHEM_PET,S03012019E03312019,400,436,475.24,499.002,499.002,503.99202
USA1,'379130566900,MO_VEH,S12012019E12312019,13600,14960,16456,17114.24,17114.24,18141.0944
USA1,'672322684800,OTHER,S02012019E02282019,132,141.24,155.364,155.364,163.1322,177.814098
USA1,'487158609300,CHEM_PET,S06012019E06302019,3320,3419.6,3761.56,3799.1756,3913.150868,4460.99199
USA1,'842151849687,AG_FOOD,S10012019E10312019,11572,12844.92,14000.9628,14000.9628,15261.04945,17092.37539
USA1,'566790491200,MO_VEH,S08012019E08312019,1360,1468.8,1498.176,1498.176,1528.13952,1696.234867
USA1,'731120748537,COAL,S12012019E12312019,56102,59468.12,59468.12,59468.12,61846.8448,69268.46618
USA1,'341949191821,IM,S02012019E02282019,2000,2260,2350.4,2373.904,2421.38208,2542.451184
USA1,'647000417174,CHEM_PET,S11012019E11302019,3080,3326.4,3492.72,3667.356,3850.7238,4389.825132
USA1,'513752844126,CHEM_PET,S04012019E04302019,39538,44282.56,46496.688,48821.5224,53703.67464,56388.85837
USA1,'504450846203,AG_FOOD,S04012019E04302019,2320,2436,2460.36,2484.9636,2708.610324,2735.696427
USA1,'684882689879,CHEM_PET,S10012019E10312019,3120,3120,3120,3151.2,3245.736,3343.10808
USA1,'359814261121,IM,S05012019E05312019,2800,2912,3057.6,3179.904,3275.30112,3439.066176
USA1,'517130797000,AG_FOOD,S10012019E10312019,4440,4839.6,5178.372,5178.372,5592.64176,6375.611606
USA1,'341800178964,CHEM_PET,S10012019E10312019,400,432,440.64,440.64,449.4528,458.441856
USA1,'461413461416,FOR_PROD,S10012019E10312019,6360,7314,7752.84,8140.482,8791.72056,8791.72056
USA1,'504450774900,CHEM_PET,S12012019E12312019,7040,8096,8905.6,9083.712,9174.54912,9541.531085
USA1,'731154790168,COAL,S01012019E01312019,87984,101181.6,108264.312,111512.2414,120433.2207,128863.5461
USA1,'380000345860,OTHER,S01012019E01312019,1200,1248,1272.96,1285.6896,1337.117184,1457.457731
USA1,'880293849660,MET_ORE,S11012019E11302019,7760,8225.6,8801.392,9241.4616,9518.705448,9613.892502
USA1,'080116879556,AG_FOOD,S12012019E12312019,11328,12687.36,12814.2336,13070.51827,13724.04419,15508.16993
USA1,'359900183710,OTHER,S11012019E11302019,2200,2464,2710.4,2710.4,2710.4,3008.544
USA1,'845203380000,CHEM_PET,S08012019E08312019,2960,3137.6,3168.976,3232.35552,3523.267517,3558.500192
USA1,'380000439887,CHEM_PET,S07012019E07312019,4200,4368,4499.04,4634.0112,4726.691424,4915.759081
USA1,'566900668100,MO_VEH,S02012019E02282019,4000,4600,4738,4738,5211.8,5211.8
USA1,'566790345340,MO_VEH,S11012019E11302019,560,616,677.6,677.6,691.152,698.06352
USA1,'880203797000,NONMET_PRO,S10012019E10312019,37732,43014.48,46455.6384,46455.6384,46455.6384,46920.19478
USA1,'361800206797,AG_FOOD,S07012019E07312019,4240,4664,4943.84,5092.1552,5092.1552,5855.97848
USA1,'380000549550,CHEM_PET,S11012019E11302019,3880,3996.4,4276.148,4404.43244,4800.83136,4800.83136
USA1,'264600345860,OTHER,S12012019E12312019,1200,1368,1422.72,1479.6288,1509.221376,1735.604582
USA1,'191611352760,OTHER,S11012019E11302019,3000,3270,3498.9,3533.889,3639.90567,3894.699067
USA1,'731183748537,COAL,S04012019E04302019,83798,91339.82,94993.4128,94993.4128,99743.08344,108719.9609
USA1,'684300653752,CHEM_PET,S03012019E03312019,3320,3818,4199.8,4199.8,4535.784,4898.64672
USA1,'684300787182,CHEM_PET,S06012019E06302019,8340,9007.2,9907.92,9907.92,10403.316,10923.4818
USA1,'731136389163,COAL,S10012019E10312019,63332,68398.56,74554.4304,78282.15192,79064.97344,90924.71946
USA1,'557450880273,CHEM_PET,S09012019E09302019,8240,8404.8,8656.944,8656.944,9089.7912,9180.689112
USA1,'557250674275,AG_FOOD,S02012019E02282019,25540,28604.8,28890.848,28890.848,30624.29888,34911.70072
USA1,'380000456495,NONMET_PRO,S05012019E05312019,400,432,470.88,485.0064,485.0064,557.75736
USA1,'471340439900,CHEM_PET,S04012019E04302019,400,428,449.4,467.376,495.41856,520.189488
USA1,'668200664300,OTHER,S07012019E07312019,2960,3256,3321.12,3354.3312,3689.76432,3948.047822
USA1,'672672647000,AG_FOOD,S12012019E12312019,3640,3640,3640,3640,3858.4,4012.736
USA1,'503590846200,AG_FOOD,S08012019E08312019,24640,26118.4,26901.952,26901.952,26901.952,29861.16672
USA1,'359900488592,CHEM_PET,S02012019E02282019,3160,3318,3616.62,3652.7862,3945.009096,4102.80946
USA1,'604112689100,MET_ORE,S07012019E07312019,3800,4180,4305.4,4520.67,4520.67,5063.1504
USA1,'846209853470,IM,S03012019E03312019,1600,1776,1900.32,1995.336,1995.336,2294.6364
USA1,'549243674278,AG_FOOD,S01012019E01312019,23980,24459.6,25437.984,26455.50336,27249.16846,29701.59362
USA1,'486584456200,CHEM_PET,S03012019E03312019,3440,3818.4,4009.32,4049.4132,4373.366256,4592.034569
USA1,'598193684800,AG_FOOD,S07012019E07312019,3640,4040.4,4444.44,4533.3288,4895.995104,5091.834908
USA1,'538460439900,AG_FOOD,S12012019E12312019,4200,4494,4718.7,4860.261,5297.68449,5562.568715
USA1,'553170883734,AG_FOOD,S05012019E05312019,11360,12268.8,13495.68,13900.5504,15012.59443,15763.22415
USA1,'425970215210,NONMET_PRO,S06012019E06302019,4040,4565.2,4747.808,4842.76416,5084.902368,5186.600415
USA1,'093768744184,FOR_PROD,S06012019E06302019,3400,3808,3884.16,4039.5264,4039.5264,4241.50272
USA1,'880270384020,IM,S03012019E03312019,320,329.6,352.672,366.77888,396.1211904,443.6557332
USA1,'513942504450,CHEM_PET,S03012019E03312019,3080,3511.2,3651.648,3651.648,3761.19744,3836.421389
USA1,'204212439790,IM,S07012019E07312019,1120,1153.6,1188.208,1235.73632,1285.165773,1400.830692
USA1,'353100380000,CHEM_PET,S08012019E08312019,4720,5192,5711.2,5939.648,6236.6304,6985.026048
USA1,'599664880252,AG_FOOD,S04012019E04302019,14196,14905.8,15054.858,15054.858,15205.40658,16117.73097
USA1,'170111461450,FOR_PROD,S10012019E10312019,3080,3203.2,3427.424,3564.52096,3920.973056,4117.021709
USA1,'684800883737,CHEM_PET,S12012019E12312019,960,1036.8,1119.744,1175.7312,1222.760448,1381.719306
USA1,'380000566786,MO_VEH,S06012019E06302019,4280,4408.4,4716.988,4905.66752,4954.724195,5499.743857
USA1,'261000353100,IM,S11012019E11302019,800,824,873.44,899.6432,953.621792,1010.8391
USA1,'658670684587,CHEM_PET,S05012019E05312019,109240,109240,112517.2,115892.716,124005.2061,131445.5185
USA1,'731132623417,COAL,S08012019E08312019,109364,122487.68,134736.448,136083.8125,142888.0031,150032.4033
USA1,'353100206766,AG_FOOD,S02012019E02282019,3160,3191.6,3478.844,3652.7862,3871.953372,4297.868243
USA1,'476174667309,MET_ORE,S12012019E12312019,3600,3924,4277.16,4405.4748,4625.74854,5227.09585
USA1,'699380484040,MET_ORE,S10012019E10312019,3000,3270,3270,3335.4,3635.586,3962.78874
USA1,'061234329893,AG_FOOD,S02012019E02282019,4800,4896,5238.72,5395.8816,5395.8816,5881.510944
USA1,'191560380000,IM,S07012019E07312019,24280,27922,29597.32,30781.2128,32320.27344,36521.90899
USA1,'731154388260,COAL,S10012019E10312019,31008,31318.08,32883.984,34528.1832,35218.74686,35923.1218
USA1,'380000184791,AG_FOOD,S08012019E08312019,3080,3141.6,3141.6,3235.848,3559.4328,4057.753392
USA1,'584092883732,IM,S09012019E09302019,7200,7416,8157.6,8157.6,8810.208,9603.12672
USA1,'380000385930,OTHER,S01012019E01312019,1200,1248,1372.8,1413.984,1527.10272,1710.355046
USA1,'380000182822,CHEM_PET,S08012019E08312019,4000,4200,4494,4628.82,4675.1082,5142.61902
USA1,'567257318100,MO_VEH,S04012019E04302019,1840,2042.4,2062.824,2062.824,2145.33696,2274.057178
USA1,'392200221142,AG_FOOD,S05012019E05312019,3800,3800,4142,4266.26,4692.886,5302.96118
USA1,'883734380000,IM,S02012019E02282019,17960,18678.4,19425.536,19814.04672,20804.74906,22677.17647
USA1,'318870467850,AG_FOOD,S11012019E11302019,4360,4970.4,5020.104,5020.104,5522.1144,5632.556688
USA1,'647000471334,CHEM_PET,S09012019E09302019,3840,4377.6,4771.584,5010.1632,5160.468096,5212.072777
USA1,'653590658660,OTHER,S10012019E10312019,100,104,113.36,113.36,120.1616,120.1616
USA1,'684800683240,CHEM_PET,S05012019E05312019,3000,3240,3337.2,3337.2,3470.688,3852.46368
USA1,'384020845200,AG_FOOD,S06012019E06302019,1120,1265.6,1341.536,1341.536,1395.19744,1409.149414
USA1,'553834581520,OTHER,S09012019E09302019,1240,1277.2,1392.148,1406.06948,1448.251564,1564.11169
USA1,'537990380000,AG_FOOD,S09012019E09302019,3600,3852,4006.08,4086.2016,4127.063616,4168.334252
USA1,'668200514640,CHEM_PET,S02012019E02282019,3840,3878.4,4266.24,4394.2272,4657.880832,5170.247724
USA1,'471763472218,MET_ORE,S03012019E03312019,4160,4742.4,4884.672,4933.51872,5180.194656,5698.214122
USA1,'684775504600,CHEM_PET,S01012019E01312019,5916,6152.64,6275.6928,6589.47744,7116.635635,7899.465555
USA1,'853470845200,IM,S06012019E06302019,5480,5754,5811.54,6102.117,6224.15934,6535.367307
USA1,'191560567500,IM,S06012019E06302019,2560,2636.8,2900.48,2900.48,3016.4992,3318.14912
USA1,'537990669750,AG_FOOD,S02012019E02282019,3920,4390.4,4434.304,4434.304,4789.04832,5363.734118
USA1,'380000491200,AG_FOOD,S06012019E06302019,5600,5880,6409.2,6537.384,6864.2532,7482.035988
USA1,'519164840574,CHEM_PET,S11012019E11302019,3040,3496,3600.88,3708.9064,3931.440784,4324.584862
USA1,'456200883735,IM,S05012019E05312019,2240,2486.4,2735.04,2735.04,2899.1424,3073.090944
USA1,'456200191560,AG_FOOD,S06012019E06302019,400,436,479.6,498.784,498.784,498.784
USA1,'656140684460,FOR_PROD,S10012019E10312019,2720,2828.8,3111.68,3236.1472,3527.400448,3633.222461
USA1,'191821380000,CHEM_PET,S10012019E10312019,2000,2020,2020,2020,2141.2,2398.144
USA1,'527482678920,AG_FOOD,S04012019E04302019,8240,8652,8738.52,8825.9052,9443.718564,10482.52761
USA1,'380000364695,CHEM_PET,S10012019E10312019,13484,14832.4,14832.4,15574.02,15729.7602,16988.14102
USA1,'846206853470,CHEM_PET,S02012019E02282019,480,480,494.4,504.288,519.41664,534.9991392
USA1,'261121567500,IM,S04012019E04302019,800,864,941.76,941.76,941.76,1007.6832
USA1,'553164439900,AG_FOOD,S06012019E06302019,4040,4484.4,4753.464,4896.06792,5336.714033,5336.714033
USA1,'392200185400,AG_FOOD,S04012019E04302019,4280,4579.6,4854.376,5097.0948,5250.007644,5355.007797
USA1,'439900252250,FOR_PROD,S02012019E02282019,3840,4147.2,4147.2,4147.2,4354.56,4702.9248
USA1,'384020883000,FOR_PROD,S09012019E09302019,8000,8960,8960,8960,9049.6,9502.08
USA1,'513980323130,AG_FOOD,S07012019E07312019,25764,29628.6,30221.172,31127.80716,32061.64137,32382.25779
USA1,'380000141260,FOR_PROD,S12012019E12312019,800,808,824.16,840.6432,865.862496,995.7418704
USA1,'708559845200,MET_ORE,S04012019E04302019,4160,4576,4759.04,4854.2208,5096.93184,5096.93184
USA1,'668100883715,IM,S03012019E03312019,4600,4646,4692.46,4786.3092,5169.213936,5169.213936
USA1,'206297456200,AG_FOOD,S07012019E07312019,6000,6900,7176,7391.28,7760.844,8226.49464
USA1,'566790221003,MO_VEH,S07012019E07312019,3480,3654,3982.86,3982.86,4301.4888,4430.533464
USA1,'584092875640,CHEM_PET,S01012019E01312019,1000,1000,1060,1102.4,1179.568,1332.91184
USA1,'668200504538,CHEM_PET,S10012019E10312019,4000,4080,4202.4,4202.4,4370.496,4982.36544
USA1,'359900491200,MO_VEH,S11012019E11302019,4000,4360,4403.6,4535.708,4581.06508,4855.928985
USA1,'883252567500,IM,S05012019E05312019,3760,4248.8,4673.68,4907.364,5201.80584,5513.91419
USA1,'343100362140,CHEM_PET,S04012019E04302019,3840,4262.4,4347.648,4565.0304,4565.0304,5249.78496
USA1,'363505272150,MET_ORE,S07012019E07312019,33680,33680,37048,37048,37418.48,38541.0344
USA1,'504450845200,IM,S11012019E11302019,22240,25353.6,26621.28,26621.28,28484.7696,29339.31269
USA1,'206297439790,AG_FOOD,S01012019E01312019,2000,2040,2203.2,2247.264,2314.68192,2661.884208
USA1,'566826506650,NONMET_PRO,S05012019E05312019,10656,11295.36,12424.896,12797.64288,13181.57217,14631.5451
USA1,'519854849990,AG_FOOD,S03012019E03312019,25794,28373.4,30359.538,30966.72876,31586.06334,31586.06334
USA1,'708787323130,COAL,S05012019E05312019,149028,150518.28,155033.8284,156584.1667,172242.5834,187744.4159
USA1,'342212380000,MO_VEH,S03012019E03312019,800,864,907.2,934.416,981.1368,1049.816376
USA1,'731183566545,COAL,S05012019E05312019,98118,104986.26,112335.2982,117952.0631,117952.0631,126208.7075
USA1,'201788347236,MET_ORE,S09012019E09302019,3960,4237.2,4364.316,4495.24548,4944.770028,5142.560829
USA1,'516966518444,COAL,S05012019E05312019,50440,56492.8,61012.224,61622.34624,67168.3574,75228.56029
USA1,'671983708550,CHEM_PET,S12012019E12312019,4120,4490.8,4939.88,4989.2788,5238.74274,5343.517595
USA1,'380000442260,AG_FOOD,S07012019E07312019,3600,3636,3890.52,3968.3304,4246.113528,4670.724881
USA1,'463560455410,NONMET_PRO,S01012019E01312019,27400,29044,29915.32,31111.9328,32978.64877,35946.72716
USA1,'604483566900,OTHER,S08012019E08312019,1480,1583.6,1599.436,1631.42472,1712.995956,1832.905673
USA1,'080116848144,AG_FOOD,S02012019E02282019,15400,16786,17289.58,17808.2674,19054.84612,20007.58842
USA1,'684800647000,CHEM_PET,S03012019E03312019,26040,27081.6,27081.6,28435.68,30141.8208,34361.67571
USA1,'513965380000,CHEM_PET,S03012019E03312019,139284,146248.2,150635.646,153648.3589,165940.2276,189171.8595
USA1,'273347411404,COAL,S03012019E03312019,25944,29576.16,29871.9216,31066.79846,32930.80637,33589.4225
USA1,'396292677200,CHEM_PET,S08012019E08312019,3680,3790.4,3942.016,3981.43616,4061.064883,4589.003318
USA1,'774900380000,IM,S11012019E11302019,360,399.6,431.568,453.1464,493.929576,543.3225336
USA1,'514760846200,CHEM_PET,S02012019E02282019,45530,51448.9,56079.301,58322.47304,58322.47304,58905.69777
USA1,'456122476174,MET_ORE,S03012019E03312019,7200,7776,7931.52,8090.1504,8413.756416,8666.169108
USA1,'658670658470,CHEM_PET,S03012019E03312019,7600,7980,8379,8630.37,8975.5848,9065.340648
USA1,'392200359854,AG_FOOD,S02012019E02282019,4120,4161.2,4494.096,4539.03696,4629.817699,4953.904938
USA1,'567500178964,IM,S08012019E08312019,1600,1792,1953.28,2031.4112,2112.667648,2112.667648
USA1,'522147876185,CHEM_PET,S02012019E02282019,3840,4032,4112.64,4318.272,4534.1856,4579.527456
USA1,'731154584130,COAL,S11012019E11302019,31522,34674.2,35367.684,35721.36084,37150.21527,41608.24111
USA1,'396640211246,CHEM_PET,S05012019E05312019,3720,4129.2,4211.784,4296.01968,4296.01968,4639.701254
USA1,'627181742248,FOR_PROD,S02012019E02282019,3760,4248.8,4291.288,4420.02664,4685.228238,5388.012474
USA1,'628631667595,NONMET_PRO,S01012019E01312019,32532,36435.84,36800.1984,38272.20634,41333.98284,42160.6625
USA1,'365316456122,CHEM_PET,S09012019E09302019,3800,3838,4106.66,4270.9264,4313.635664,4917.544657
USA1,'380000341800,CHEM_PET,S06012019E06302019,400,424,457.92,471.6576,476.374176,519.2478518
USA1,'369140491200,MO_VEH,S09012019E09302019,800,920,1002.8,1032.884,1053.54168,1211.572932
USA1,'708549881229,CHEM_PET,S03012019E03312019,3600,4104,4432.32,4520.9664,4882.643712,5517.387395
USA1,'476154286320,MO_VEH,S02012019E02282019,800,904,940.16,940.16,1034.176,1147.93536
USA1,'876119774900,CHEM_PET,S09012019E09302019,3840,4300.8,4343.808,4387.24608,4387.24608,4650.480845
USA1,'458244465590,FOR_PROD,S12012019E12312019,3200,3424,3492.48,3597.2544,3777.11712,4079.28649
USA1,'467850465590,CHEM_PET,S11012019E11302019,4360,4752.4,4847.448,4895.92248,5189.677829,5864.335947
USA1,'731136565179,COAL,S08012019E08312019,400320,408326.4,445075.776,449526.5338,458517.0644,513539.1122
USA1,'684882384869,CHEM_PET,S12012019E12312019,3240,3434.4,3468.744,3468.744,3607.49376,4004.318074
USA1,'500743323127,MET_ORE,S12012019E12312019,625740,663284.4,716347.152,745001.0381,759901.0588,835891.1647
USA1,'546297842193,AG_FOOD,S08012019E08312019,8800,9064,9335.92,9802.716,9802.716,10782.9876
USA1,'653533567500,CHEM_PET,S01012019E01312019,3640,3858.4,3935.568,4092.99072,4420.429978,4420.429978
USA1,'627181842652,FOR_PROD,S11012019E11302019,10080,11491.2,12180.672,12546.09216,12922.47492,13827.04817
USA1,'343473446192,AG_FOOD,S11012019E11302019,27999,30798.9,31414.878,32043.17556,32043.17556,34286.19785
USA1,'357998380000,CHEM_PET,S06012019E06302019,8240,8734.4,9345.808,9532.72416,10104.68761,11519.34387
USA1,'647000380000,AG_FOOD,S11012019E11302019,7680,8371.2,8454.912,8793.10848,9232.763904,9417.419182
USA1,'380000368150,FOR_PROD,S10012019E10312019,3360,3427.2,3632.832,3814.4736,4157.776224,4407.242797
USA1,'206297439790,FOR_PROD,S09012019E09302019,400,452,492.68,497.6068,532.439276,601.6563819
USA1,'567500876411,IM,S08012019E08312019,1680,1932,1970.64,1970.64,2167.704,2362.79736
USA1,'080116704660,CHEM_PET,S12012019E12312019,3760,3872.8,4182.624,4224.45024,4308.939245,4782.922562
USA1,'604112566900,MET_ORE,S07012019E07312019,4280,4494,4853.52,4902.0552,5392.26072,5607.951149
USA1,'268479363505,MET_ORE,S11012019E11302019,6920,7404.4,7774.62,8163.351,8163.351,8326.61802
USA1,'380000424720,CHEM_PET,S05012019E05312019,6024,6264.96,6264.96,6578.208,7104.46464,7459.687872
USA1,'439900378492,CHEM_PET,S10012019E10312019,12400,12524,12524,12524,13024.96,13285.4592
USA1,'503550381363,AG_FOOD,S04012019E04302019,2880,2966.4,2966.4,3025.728,3267.78624,3267.78624
USA1,'584092876155,CHEM_PET,S03012019E03312019,1600,1680,1713.6,1747.872,1800.30816,1854.317405
USA1,'218500488223,CHEM_PET,S07012019E07312019,2960,3285.6,3318.456,3384.82512,3486.369874,4009.325355
USA1,'684882883628,CHEM_PET,S03012019E03312019,4000,4560,4560,4788,4788,5075.28
USA1,'341800380000,NONMET_PRO,S11012019E11302019,1600,1648,1664.48,1731.0592,1817.61216,1853.964403
USA1,'206131223232,NONMET_PRO,S11012019E11302019,16460,17776.8,17776.8,18132.336,19764.24624,20357.17363
USA1,'080116708550,CHEM_PET,S08012019E08312019,3120,3400.8,3434.808,3572.20032,3679.36633,3716.159993
USA1,'080116878762,AG_FOOD,S02012019E02282019,4240,4494.4,4629.232,4629.232,5092.1552,5805.056928
USA1,'844397853470,CHEM_PET,S09012019E09302019,7440,8407.2,8659.416,8919.19848,9811.118328,10399.78543
USA1,'684587880286,CHEM_PET,S03012019E03312019,3960,4158,4365.9,4409.559,4806.41931,4902.547696
USA1,'421350439900,CHEM_PET,S08012019E08312019,17080,19129.6,20851.264,20851.264,22727.87776,24773.38676
USA1,'889593853471,MO_VEH,S06012019E06302019,800,896,931.84,950.4768,1017.010176,1169.561702
USA1,'671983380000,CHEM_PET,S07012019E07312019,2000,2100,2100,2205,2205,2249.1
USA1,'439900875640,IM,S10012019E10312019,6400,6464,6593.28,6857.0112,6925.581312,7895.162696
USA1,'484076553200,MET_ORE,S09012019E09302019,3760,3910.4,4262.336,4432.82944,4432.82944,5053.425562
USA1,'191810384869,AG_FOOD,S11012019E11302019,3120,3276,3341.52,3341.52,3341.52,3374.9352
USA1,'556257684779,AG_FOOD,S01012019E01312019,4000,4400,4532,4532,4894.56,4943.5056
USA1,'731132566545,COAL,S07012019E07312019,32810,37075.3,38558.312,39715.06136,40906.5132,44588.09939
USA1,'461417439900,CHEM_PET,S06012019E06302019,800,880,897.6,924.528,924.528,933.77328
USA1,'380000285582,IM,S12012019E12312019,4000,4080,4365.6,4409.256,4806.08904,5334.758834
USA1,'346740343260,CHEM_PET,S11012019E11302019,3880,4345.6,4475.968,4475.968,4789.28576,5124.535763
USA1,'559824883635,AG_FOOD,S01012019E01312019,12980,14278,15420.24,15728.6448,16357.79059,18647.88127
USA1,'731183505250,COAL,S03012019E03312019,83666,85339.32,88752.8928,90527.95066,91433.23016,100576.5532
USA1,'623170559197,CHEM_PET,S09012019E09302019,3920,4037.6,4320.232,4449.83896,4538.835739,4856.554241
USA1,'519125880252,AG_FOOD,S05012019E05312019,10396,11955.4,12672.724,12926.17848,13831.01097,15767.35251
USA1,'503970380000,AG_FOOD,S03012019E03312019,26400,26400,26400,27192,27463.92,31034.2296
USA1,'439900292163,AG_FOOD,S12012019E12312019,3920,4194.4,4278.288,4363.85376,4494.769373,4719.507841
USA1,'731154567213,COAL,S07012019E07312019,128506,138786.48,142950.0744,147238.5766,150183.3482,154688.8486
USA1,'380000486584,CHEM_PET,S06012019E06302019,14520,14665.2,15838.416,16313.56848,17944.92533,17944.92533
USA1,'784185881237,CHEM_PET,S11012019E11302019,8080,8564.8,8821.744,8821.744,9174.61376,9816.836723
USA1,'359900471129,MET_ORE,S03012019E03312019,2360,2383.6,2383.6,2431.272,2577.14832,2628.691286
USA1,'571220566900,NONMET_PRO,S02012019E02282019,4360,4665.2,4991.764,5241.3522,5503.41981,6108.795989
USA1,'191822380000,CHEM_PET,S06012019E06302019,800,896,922.88,959.7952,1055.77472,1171.909939
USA1,'558344674278,AG_FOOD,S12012019E12312019,25304,28340.48,29474.0992,30063.58118,31266.12443,32829.43065
USA1,'318100491201,MO_VEH,S05012019E05312019,6400,7360,7360,7507.2,8107.776,8432.08704
USA1,'191560472600,AG_FOOD,S05012019E05312019,400,428,432.28,445.2484,489.77324,558.3414936
USA1,'731143566900,COAL,S09012019E09302019,226716,238051.8,254715.426,257262.5803,257262.5803,264980.4577
USA1,'387650203530,AG_FOOD,S11012019E11302019,3200,3488,3732.16,3769.4816,4108.734944,4396.34639
USA1,'732123504343,NONMET_PRO,S05012019E05312019,4240,4706.4,4706.4,4941.72,5040.5544,5342.987664
USA1,'381299584092,CHEM_PET,S03012019E03312019,9920,10217.6,10932.832,11370.14528,12393.45836,14004.60794
USA1,'744300380000,IM,S05012019E05312019,16360,17014.4,17184.544,17528.23488,17878.79958,18593.95156
USA1,'684800875640,IM,S06012019E06302019,2040,2264.4,2445.552,2567.8296,2824.61256,3050.581565
USA1,'090354849150,FOR_PROD,S09012019E09302019,4160,4160,4534.4,4579.744,4717.13632,5141.678589
USA1,'381364380000,OTHER,S06012019E06302019,2000,2000,2080,2142.4,2313.792,2452.61952
USA1,'672700696864,MET_ORE,S09012019E09302019,3600,3960,4316.4,4402.728,4578.83712,5265.662688
USA1,'517823849660,AG_FOOD,S08012019E08312019,25070,25571.4,25571.4,26594.256,27923.9688,29878.64662
USA1,'731154840600,COAL,S05012019E05312019,55278,62464.14,65587.347,68866.71435,75753.38579,87116.39365
USA1,'363505479479,MET_ORE,S12012019E12312019,86240,89689.6,97761.664,101672.1306,108789.1797,113140.7469
USA1,'396640341212,CHEM_PET,S05012019E05312019,4160,4451.2,4851.808,4900.32608,5243.348906,5872.550774
USA1,'456200206297,AG_FOOD,S07012019E07312019,1200,1368,1450.08,1522.584,1522.584,1659.61656
USA1,'668200504450,OTHER,S06012019E06302019,1640,1722,1739.22,1791.3966,1880.96643,2012.63408
USA1,'262400463690,CHEM_PET,S06012019E06302019,3840,3840,3955.2,4034.304,4357.04832,4967.035085
USA1,'387650428880,AG_FOOD,S10012019E10312019,3120,3120,3400.8,3468.816,3642.2568,3715.101936
USA1,'090577380000,FOR_PROD,S06012019E06302019,8040,8924.4,9816.84,9816.84,10111.3452,11122.47972
USA1,'647000626200,CHEM_PET,S11012019E11302019,3800,4028,4430.8,4652.34,4652.34,4884.957
USA1,'439900471340,IM,S05012019E05312019,3200,3200,3392,3493.76,3703.3856,3962.622592
USA1,'219986234000,COAL,S05012019E05312019,581879,634248.11,678645.4777,692218.3873,692218.3873,726829.3066
USA1,'555733537565,OTHER,S09012019E09302019,128,147.2,158.976,162.15552,168.6417408,175.3874104
